source_name,source_dataset,source_file,source_row_number,source_row_sha256,poll_id,question_id,race_id,candidate_id,cycle,pollster_id,pollster_rating_id,state_raw,state,office_type,seat_number,seat_name,stage,start_date,end_date,election_date,created_at,as_of_date,field_period_days,days_before_election,pollster,sponsors,display_name,pollster_name,poll_url,poll_source,population,population_full,methodology,notes,sample_size,numeric_grade,pollscore,transparency_score,candidate_name,answer,party_raw,party,pct,is_democratic,is_republican,is_major_party,is_tracking,is_internal,is_partisan,is_hypothetical,is_nationwide_batch,is_ranked_choice_reallocated,ranked_choice_round,sponsor_candidate,sponsor_candidate_party_raw,sponsor_candidate_party,endorsed_candidate,endorsed_candidate_party_raw,endorsed_candidate_party,has_valid_identifiers,has_valid_dates,has_valid_state,has_valid_percentage,field_period_is_nonnegative,poll_ends_by_election_day,is_ranked_choice_row,is_standard_general_election,race_key,question_key,question_candidate_rows,question_unique_candidates,question_major_party_rows,question_pct_sum,question_has_both_major_parties,question_pct_sum_near_100,source_sponsor_ids,source_pollster_rating_name,source_sponsor_candidate_id,source_endorsed_candidate_id,source_endorsed_candidate_name,source_subpopulation,source_url_article,source_url_topline,source_url_crosstab,validation_invalid_identifiers,validation_invalid_dates,validation_invalid_state,validation_invalid_percentage,validation_negative_field_period,validation_duplicate_question_candidate_key,validation_exact_duplicate_row,validation_missing_election_date,validation_poll_after_election_day
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3447,2438588df0100f42a18ebbf402ea38027d36324e9049753b290e47761c31de66,81027,163222,8919,20633,2022,1734,715,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-04,2022-10-09,2022-11-08,2022-10-12,2022-10-09,5,30,Center Street PAC,,Center Street PAC,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,rv,rv,Online Opt-In Panel,,894.0,1.0,1.0,5.0,Mark Kelly,Kelly,DEM,D,54.0,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81027-163222,2,2,2,86.0,True,False,,Center Street PAC,,,,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3448,21b633251f2038a9ae53641ff164228dff116611aa0bde7a945f79598822cac9,81027,163222,8919,28668,2022,1734,715,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-04,2022-10-09,2022-11-08,2022-10-12,2022-10-09,5,30,Center Street PAC,,Center Street PAC,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,rv,rv,Online Opt-In Panel,,894.0,1.0,1.0,5.0,Blake Masters,Masters,REP,R,32.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81027-163222,2,2,2,86.0,True,False,,Center Street PAC,,,,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3449,88e7087196d49fcd2b5347067e322ecccef4738e2188c1acb7b9d512227eac44,81027,163223,8919,20633,2022,1734,715,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-04,2022-10-09,2022-11-08,2022-10-12,2022-10-09,5,30,Center Street PAC,,Center Street PAC,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,lv,lv,Online Opt-In Panel,,551.0,1.0,1.0,5.0,Mark Kelly,Kelly,DEM,D,55.0,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81027-163223,2,2,2,93.0,True,True,,Center Street PAC,,,,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3450,044083b94cb901a7ae5073a2e0f397da5ebd0a1bab16e1f0bba85cd73868e04e,81027,163223,8919,28668,2022,1734,715,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-04,2022-10-09,2022-11-08,2022-10-12,2022-10-09,5,30,Center Street PAC,,Center Street PAC,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,lv,lv,Online Opt-In Panel,,551.0,1.0,1.0,5.0,Blake Masters,Masters,REP,R,38.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81027-163223,2,2,2,93.0,True,True,,Center Street PAC,,,,,https://web.archive.org/web/20221012134731/https://centerstreetpac.com/poll-voters-prefer-kelly-over-masters-55-to-38-as-kellys-favorability-soars%EF%BF%BC/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3434,deee58ef7e01484c1c90967726c9fd7ae0c6afdf4a41e0cf4295c55dd7bd62a9,81058,163293,8919,20633,2022,356,239,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-08,2022-10-10,2022-11-08,2022-10-13,2022-10-10,2,29,OnMessage Inc.,Sentinel Action Fund,OnMessage,,https://sentinelactionfund.nyc3.digitaloceanspaces.com/Sentinel-Action-AZ-Memo-10-22-Final-Draft.docx.pdf,,lv,lv,Live Phone,,600.0,1.1,0.2,1.0,Mark Kelly,Kelly,DEM,D,46.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81058-163293,3,3,2,93.0,True,True,1911,OnMessage Inc.,,,,,https://sentinelactionfund.nyc3.digitaloceanspaces.com/Sentinel-Action-AZ-Memo-10-22-Final-Draft.docx.pdf,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3436,c9ec4c717bdc61197a20c736deffdb283f37c446504cfb0342318552e761b8ab,81058,163293,8919,30075,2022,356,239,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-08,2022-10-10,2022-11-08,2022-10-13,2022-10-10,2,29,OnMessage Inc.,Sentinel Action Fund,OnMessage,,https://sentinelactionfund.nyc3.digitaloceanspaces.com/Sentinel-Action-AZ-Memo-10-22-Final-Draft.docx.pdf,,lv,lv,Live Phone,,600.0,1.1,0.2,1.0,Marc Victor,Victor,LIB,L,4.0,False,False,False,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81058-163293,3,3,2,93.0,True,True,1911,OnMessage Inc.,,,,,https://sentinelactionfund.nyc3.digitaloceanspaces.com/Sentinel-Action-AZ-Memo-10-22-Final-Draft.docx.pdf,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3435,9f049b72e9b952d1fdc4876f939ea8478fc4d7657f5d64696d5f8d80ccd56f42,81058,163293,8919,28668,2022,356,239,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-08,2022-10-10,2022-11-08,2022-10-13,2022-10-10,2,29,OnMessage Inc.,Sentinel Action Fund,OnMessage,,https://sentinelactionfund.nyc3.digitaloceanspaces.com/Sentinel-Action-AZ-Memo-10-22-Final-Draft.docx.pdf,,lv,lv,Live Phone,,600.0,1.1,0.2,1.0,Blake Masters,Masters,REP,R,43.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81058-163293,3,3,2,93.0,True,True,1911,OnMessage Inc.,,,,,https://sentinelactionfund.nyc3.digitaloceanspaces.com/Sentinel-Action-AZ-Memo-10-22-Final-Draft.docx.pdf,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3437,d3c9cbc2e54c9c877f3fb61ebae02c2d53bbcad5a61ce8f91707752b221f0f23,81379,164444,8919,20633,2022,1747,726,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-08,2022-10-10,2022-11-08,2022-10-31,2022-10-10,2,29,Ascend Action,,Ascend Action,,https://www.ascendaction.com/_files/ugd/8e917f_9eb6b6b87ed848f8a5eedeceb0cb949b.pdf,,lv,lv,Live Phone/Text,,954.0,0.7,1.7,4.0,Mark Kelly,Kelly,DEM,D,48.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81379-164444,2,2,2,92.0,True,True,,Ascend Action,,,,,,,https://www.ascendaction.com/_files/ugd/8e917f_9eb6b6b87ed848f8a5eedeceb0cb949b.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3438,7fbb4c793d999e03b8f08016494e800783fae3eaa0b40c0dc8ad36d8b76edff8,81379,164444,8919,28668,2022,1747,726,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-08,2022-10-10,2022-11-08,2022-10-31,2022-10-10,2,29,Ascend Action,,Ascend Action,,https://www.ascendaction.com/_files/ugd/8e917f_9eb6b6b87ed848f8a5eedeceb0cb949b.pdf,,lv,lv,Live Phone/Text,,954.0,0.7,1.7,4.0,Blake Masters,Masters,REP,R,44.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81379-164444,2,2,2,92.0,True,True,,Ascend Action,,,,,,,https://www.ascendaction.com/_files/ugd/8e917f_9eb6b6b87ed848f8a5eedeceb0cb949b.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3389,55d10c32a26a8e67c9861537d45fa381e93c0f49be621595bf7b011169b20aaf,81050,163276,8919,20633,2022,235,243,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-11,2022-10-11,2022-11-08,2022-10-13,2022-10-11,0,28,InsiderAdvantage,Fox 10 Phoenix,InsiderAdvantage,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,rv,rv,Text,,550.0,2.0,-0.3,3.0,Mark Kelly,Kelly,DEM,D,46.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81050-163276,3,3,2,92.6,True,True,503,InsiderAdvantage,,,,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3391,4d45fccdcc9d85df9bc1b73b02081f994841654ed5c9d129bd3002e5ad415e80,81050,163276,8919,30075,2022,235,243,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-11,2022-10-11,2022-11-08,2022-10-13,2022-10-11,0,28,InsiderAdvantage,Fox 10 Phoenix,InsiderAdvantage,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,rv,rv,Text,,550.0,2.0,-0.3,3.0,Marc Victor,Victor,LIB,L,5.0,False,False,False,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81050-163276,3,3,2,92.6,True,True,503,InsiderAdvantage,,,,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3390,b0edea178d67ca70910c30f22f9c3f905509f08efec94a183d6fb1e7cca39ca2,81050,163276,8919,28668,2022,235,243,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-11,2022-10-11,2022-11-08,2022-10-13,2022-10-11,0,28,InsiderAdvantage,Fox 10 Phoenix,InsiderAdvantage,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,rv,rv,Text,,550.0,2.0,-0.3,3.0,Blake Masters,Masters,REP,R,41.6,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81050-163276,3,3,2,92.6,True,True,503,InsiderAdvantage,,,,,https://www.fox10phoenix.com/news/2022-election-lake-leads-arizona-governors-race-kelly-remains-ahead-in-senate-race.amp,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3352,d1931c0f9001e29b5d4ff0af00c8b7470f848d1038d26968306d734f781217a4,81092,163512,8919,20633,2022,1337,416,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-12,2022-10-13,2022-11-08,2022-10-18,2022-10-13,1,26,HighGround,Arizona's Family,HighGround,,https://www.azfamily.com/2022/10/18/arizonas-familyhighground-statewide-survey-masters-closing-gap-with-kelly-senate-race/,,lv,lv,Live Phone,,500.0,1.8,-0.3,2.5,Mark Kelly,Kelly,DEM,D,42.4,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81092-163512,3,3,2,87.2,True,False,1917,HighGround Inc.,,,,,https://www.azfamily.com/2022/10/18/arizonas-familyhighground-statewide-survey-masters-closing-gap-with-kelly-senate-race/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3354,354601221f9081c2958519eff06f7cbe2982350a35fd920f5d893a661ce81477,81092,163512,8919,30075,2022,1337,416,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-12,2022-10-13,2022-11-08,2022-10-18,2022-10-13,1,26,HighGround,Arizona's Family,HighGround,,https://www.azfamily.com/2022/10/18/arizonas-familyhighground-statewide-survey-masters-closing-gap-with-kelly-senate-race/,,lv,lv,Live Phone,,500.0,1.8,-0.3,2.5,Marc Victor,Victor,LIB,L,5.2,False,False,False,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81092-163512,3,3,2,87.2,True,False,1917,HighGround Inc.,,,,,https://www.azfamily.com/2022/10/18/arizonas-familyhighground-statewide-survey-masters-closing-gap-with-kelly-senate-race/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3353,1e6e467e57d43dd137fe4419886e61f40b72c911e35429ee6919075cc8c446e9,81092,163512,8919,28668,2022,1337,416,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-12,2022-10-13,2022-11-08,2022-10-18,2022-10-13,1,26,HighGround,Arizona's Family,HighGround,,https://www.azfamily.com/2022/10/18/arizonas-familyhighground-statewide-survey-masters-closing-gap-with-kelly-senate-race/,,lv,lv,Live Phone,,500.0,1.8,-0.3,2.5,Blake Masters,Masters,REP,R,39.6,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81092-163512,3,3,2,87.2,True,False,1917,HighGround Inc.,,,,,https://www.azfamily.com/2022/10/18/arizonas-familyhighground-statewide-survey-masters-closing-gap-with-kelly-senate-race/,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3367,274caa5a9a41bbbdf7bd4373ddbd24647869c60560e2bf8637cd8c70bcd2fa2f,81192,163835,8919,20633,2022,1642,284,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-08,2022-10-13,2022-11-08,2022-10-22,2022-10-13,5,26,Wick,,Wick,,https://wickinsights.com/predicting2022-part-4/,,lv,lv,IVR/Text-to-Web,,1000.0,1.4,0.1,5.0,Mark Kelly,Kelly,DEM,D,48.9,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81192-163835,2,2,2,95.3,True,True,,Wick,,,,,https://wickinsights.com/predicting2022-part-4/,https://my.wick.io/analysis/shared/item/8E41D23D-B3B8-46D9-B56B-53853C63FC4F/view,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3368,f07d97dcf0b4ceccda15186b2493a0fb97591edffa2f1a06565f82471ea937ea,81192,163835,8919,28668,2022,1642,284,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-08,2022-10-13,2022-11-08,2022-10-22,2022-10-13,5,26,Wick,,Wick,,https://wickinsights.com/predicting2022-part-4/,,lv,lv,IVR/Text-to-Web,,1000.0,1.4,0.1,5.0,Blake Masters,Masters,REP,R,46.4,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81192-163835,2,2,2,95.3,True,True,,Wick,,,,,https://wickinsights.com/predicting2022-part-4/,https://my.wick.io/analysis/shared/item/8E41D23D-B3B8-46D9-B56B-53853C63FC4F/view,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3361,9b0589791a0624308dd4852467a3177b95c76999809b38929520c7d55f693409,81381,164448,8919,20633,2022,204,113,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-10,2022-10-13,2022-11-08,2022-10-31,2022-10-13,3,26,Hart Research Associates,NILC Immigrant Justice Fund,Hart Research Associates,,https://www.immigrantjusticefund.org/press/2022/10/31/new-poll-shows-battleground-state-voters-want-candidates-to-deliver-pro-immigrant-solutions,,lv,lv,Live Phone,,502.0,1.0,0.2,5.0,Mark Kelly,Kelly,DEM,D,47.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81381-164448,2,2,2,90.0,True,True,1930,Garin-Hart-Yang Research Group,,,,,https://www.immigrantjusticefund.org/press/2022/10/31/new-poll-shows-battleground-state-voters-want-candidates-to-deliver-pro-immigrant-solutions,https://projects.fivethirtyeight.com/polls/20221031_AZ_NILCtoplines.pdf,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fprojects.fivethirtyeight.com%2Fpolls%2F20221031_AZ_NILCcrosstabs.pdf.xlsx&wdOrigin=BROWSELINK,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3362,e407bca3f91d2c7b9c0635e071e9cfefd1738c17f5c283d3d75e704e4312e2dc,81381,164448,8919,28668,2022,204,113,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-10,2022-10-13,2022-11-08,2022-10-31,2022-10-13,3,26,Hart Research Associates,NILC Immigrant Justice Fund,Hart Research Associates,,https://www.immigrantjusticefund.org/press/2022/10/31/new-poll-shows-battleground-state-voters-want-candidates-to-deliver-pro-immigrant-solutions,,lv,lv,Live Phone,,502.0,1.0,0.2,5.0,Blake Masters,Masters,REP,R,43.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81381-164448,2,2,2,90.0,True,True,1930,Garin-Hart-Yang Research Group,,,,,https://www.immigrantjusticefund.org/press/2022/10/31/new-poll-shows-battleground-state-voters-want-candidates-to-deliver-pro-immigrant-solutions,https://projects.fivethirtyeight.com/polls/20221031_AZ_NILCtoplines.pdf,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fprojects.fivethirtyeight.com%2Fpolls%2F20221031_AZ_NILCcrosstabs.pdf.xlsx&wdOrigin=BROWSELINK,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3299,b993ed582fc426dfc25c5a48927faed8eed83a452e69d1440b90a4f4eb2b14e5,81121,163547,8919,20633,2022,1250,338,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-16,2022-10-17,2022-11-08,2022-10-19,2022-10-17,1,22,Trafalgar Group,The Daily Wire,Trafalgar Group,,https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,,lv,lv,IVR/Live Phone/Text/Online Opt-In Panel/Email,,1078.0,0.7,0.6,2.0,Mark Kelly,Kelly,DEM,D,47.4,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81121-163547,3,3,2,96.5,True,True,1681,Trafalgar Group,,,,,https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/AZ-Gen-1017-Poll-Report.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3301,a49dc444b50f56cf72fd4c3703a66548f31c05556a682ba1e2a54623ac653dbc,81121,163547,8919,30075,2022,1250,338,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-16,2022-10-17,2022-11-08,2022-10-19,2022-10-17,1,22,Trafalgar Group,The Daily Wire,Trafalgar Group,,https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,,lv,lv,IVR/Live Phone/Text/Online Opt-In Panel/Email,,1078.0,0.7,0.6,2.0,Marc Victor,Victor,LIB,L,2.7,False,False,False,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81121-163547,3,3,2,96.5,True,True,1681,Trafalgar Group,,,,,https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/AZ-Gen-1017-Poll-Report.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3300,97d83cab4a55794e0b1abb33bf81e7f8c3765b6bb9815b6c251d5b472c6a2ae6,81121,163547,8919,28668,2022,1250,338,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-16,2022-10-17,2022-11-08,2022-10-19,2022-10-17,1,22,Trafalgar Group,The Daily Wire,Trafalgar Group,,https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,,lv,lv,IVR/Live Phone/Text/Online Opt-In Panel/Email,,1078.0,0.7,0.6,2.0,Blake Masters,Masters,REP,R,46.4,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81121-163547,3,3,2,96.5,True,True,1681,Trafalgar Group,,,,,https://www.dailywire.com/news/hold-exclusive-poll-kari-lake-in-lead-for-arizona-gov-masters-trails-kelly-by-one-point-for-senate,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/AZ-Gen-1017-Poll-Report.pdf,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3318,73a118e1c5a9e05fa141c44ce3f89fe2d5f3c8e620c7d7c5c6caeaffb93028be,81269,164138,8919,20633,2022,1515,522,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-11,2022-10-17,2022-11-08,2022-10-26,2022-10-17,6,22,Data for Progress,,Data for Progress,,https://www.filesforprogress.org/datasets/2022/10/dfp_az_midterm_tabs.pdf,,lv,lv,Online Opt-In Panel/Text-to-Web,,893.0,2.6,-1.2,6.0,Mark Kelly,Kelly,DEM,D,47.0,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81269-164138,3,3,2,97.0,True,True,,Data for Progress,,,,,,,https://www.filesforprogress.org/datasets/2022/10/dfp_az_midterm_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3320,62dc8c901f8bd3078803d2f1513dd16b134ab1dabd9f872576899497e3c490fd,81269,164138,8919,30075,2022,1515,522,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-11,2022-10-17,2022-11-08,2022-10-26,2022-10-17,6,22,Data for Progress,,Data for Progress,,https://www.filesforprogress.org/datasets/2022/10/dfp_az_midterm_tabs.pdf,,lv,lv,Online Opt-In Panel/Text-to-Web,,893.0,2.6,-1.2,6.0,Marc Victor,Victor,LIB,L,3.0,False,False,False,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81269-164138,3,3,2,97.0,True,True,,Data for Progress,,,,,,,https://www.filesforprogress.org/datasets/2022/10/dfp_az_midterm_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3319,b389eaf5b7a4e2cb2a3e02604071c3a0f28d2deaaf0cd14d5ba044fb88e798b1,81269,164138,8919,28668,2022,1515,522,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-11,2022-10-17,2022-11-08,2022-10-26,2022-10-17,6,22,Data for Progress,,Data for Progress,,https://www.filesforprogress.org/datasets/2022/10/dfp_az_midterm_tabs.pdf,,lv,lv,Online Opt-In Panel/Text-to-Web,,893.0,2.6,-1.2,6.0,Blake Masters,Masters,REP,R,47.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81269-164138,3,3,2,97.0,True,True,,Data for Progress,,,,,,,https://www.filesforprogress.org/datasets/2022/10/dfp_az_midterm_tabs.pdf,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3294,5c2e009050dbd02d54426141348996bc3c2ae20b353f16938991f04edef77d14,81229,163949,8919,20633,2022,461,326,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-14,2022-10-18,2022-11-08,2022-10-24,2022-10-18,4,21,Susquehanna,The Federalist,Susquehanna Polling & Research,,https://www.scribd.com/document/602578830/Toplines-AZStatewide-Oct2022,,lv,lv,Live Phone,,600.0,2.3,-0.3,8.0,Mark Kelly,Kelly,DEM,D,47.7,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81229-163949,3,3,2,93.9,True,True,1458,Susquehanna Polling & Research Inc.,,,,,,https://www.scribd.com/document/602578830/Toplines-AZStatewide-Oct2022,https://www.scribd.com/document/602578992/AZ-Statewide-Cross-Tabulation-Report-October-2022,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,3296,5c0a2cadc0a4a13ed7ff0d5e236720dde763f2cf7a63803482a778574e29c294,81229,163949,8919,30075,2022,461,326,Arizona,AZ,U.S. Senate,2,Class III,general,2022-10-14,2022-10-18,2022-11-08,2022-10-24,2022-10-18,4,21,Susquehanna,The Federalist,Susquehanna Polling & Research,,https://www.scribd.com/document/602578830/Toplines-AZStatewide-Oct2022,,lv,lv,Live Phone,,600.0,2.3,-0.3,8.0,Marc Victor,Victor,LIB,L,1.7,False,False,False,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2022-AZ-8919,81229-163949,3,3,2,93.9,True,True,1458,Susquehanna Polling & Research Inc.,,,,,,https://www.scribd.com/document/602578830/Toplines-AZStatewide-Oct2022,https://www.scribd.com/document/602578992/AZ-Statewide-Cross-Tabulation-Report-October-2022,False,False,False,False,False,False,False,False,False
